Date,Price,Open,High,Low,Vol.,Change %,Ticker,Unnamed: 7,Unnamed: 8
2023-05-04,270.0,270.0,270.0,270.0,62.93K,0.00%,DANGCEM,,
2023-05-03,270.0,270.0,270.0,270.0,559.21K,0.00%,DANGCEM,,
2023-05-02,270.0,270.0,270.0,270.0,1.02M,0.00%,DANGCEM,,
2023-04-28,270.0,270.0,270.0,270.0,1.30M,0.00%,DANGCEM,,
2023-04-27,270.0,270.0,270.0,270.0,411.02K,0.00%,DANGCEM,,
2023-04-26,270.0,270.0,270.0,270.0,441.56K,0.00%,DANGCEM,,
2023-04-25,270.0,270.0,270.0,270.0,174.87K,0.00%,DANGCEM,,
2023-04-20,270.0,270.0,270.0,260.0,730.02K,0.00%,DANGCEM,,
2023-04-19,270.0,270.0,270.0,270.0,34.94K,0.00%,DANGCEM,,
2023-04-18,270.0,270.0,270.0,270.0,35.85K,0.00%,DANGCEM,,
2023-04-17,270.0,270.0,270.0,270.0,62.69K,0.00%,DANGCEM,,
2023-04-14,270.0,270.0,270.0,270.0,84.52K,0.00%,DANGCEM,,
2023-04-13,270.0,270.0,270.0,270.0,92.81K,0.00%,DANGCEM,,
2023-04-12,270.0,270.0,270.0,270.0,235.24K,0.00%,DANGCEM,,
2023-04-11,270.0,270.0,270.0,270.0,89.76K,0.00%,DANGCEM,,
2023-04-06,270.0,270.0,270.0,270.0,138.85K,0.00%,DANGCEM,,
2023-04-05,270.0,270.0,270.0,270.0,79.20K,0.00%,DANGCEM,,
2023-04-04,270.0,270.0,270.0,270.0,1.03M,0.00%,DANGCEM,,
2023-04-03,270.0,270.0,270.0,270.0,69.40K,0.00%,DANGCEM,,
2023-03-31,270.0,270.0,270.0,270.0,103.17K,-6.90%,DANGCEM,,
2023-03-30,290.0,290.0,290.0,290.0,93.35K,0.00%,DANGCEM,,
2023-03-29,290.0,276.0,290.0,290.0,213.73K,5.07%,DANGCEM,,
2023-03-28,276.0,288.0,276.0,276.0,488.09K,-4.17%,DANGCEM,,
2023-03-27,288.0,288.0,288.0,288.0,52.86K,0.00%,DANGCEM,,
2023-03-24,288.0,288.0,288.0,288.0,178.64K,0.00%,DANGCEM,,
2023-03-23,288.0,288.0,288.0,288.0,203.86K,0.00%,DANGCEM,,
2023-03-22,288.0,288.0,288.0,288.0,10.26K,0.00%,DANGCEM,,
2023-03-21,288.0,288.0,288.0,288.0,70.30K,0.00%,DANGCEM,,
2023-03-20,288.0,288.0,288.0,288.0,628.21K,0.00%,DANGCEM,,
2023-03-17,288.0,288.0,288.0,288.0,22.60K,0.00%,DANGCEM,,
2023-03-16,288.0,288.0,288.0,288.0,25.10K,0.00%,DANGCEM,,
2023-03-15,288.0,288.0,288.0,288.0,542.14K,0.00%,DANGCEM,,
2023-03-14,288.0,288.0,288.0,288.0,373.43K,0.00%,DANGCEM,,
2023-03-13,288.0,288.0,288.0,288.0,82.89K,0.00%,DANGCEM,,
2023-03-10,288.0,288.0,288.0,288.0,112.77K,0.00%,DANGCEM,,
2023-03-09,288.0,285.0,288.0,288.0,666.03K,1.05%,DANGCEM,,
2023-03-08,285.0,280.0,285.0,285.0,7.32M,1.79%,DANGCEM,,
2023-03-07,280.0,278.0,280.0,280.0,1.21M,0.72%,DANGCEM,,
2023-03-06,278.0,278.0,278.0,278.0,383.38K,0.00%,DANGCEM,,
2023-03-03,278.0,278.0,278.0,278.0,184.48K,0.00%,DANGCEM,,
2023-03-02,278.0,278.0,278.0,278.0,187.21K,0.00%,DANGCEM,,
2023-03-01,278.0,278.0,278.0,278.0,553.54K,0.00%,DANGCEM,,
2023-02-28,278.0,272.0,278.0,272.1,5.72M,2.21%,DANGCEM,,
2023-02-27,272.0,272.0,272.0,272.0,422.57K,0.00%,DANGCEM,,
2023-02-24,272.0,270.0,272.0,272.0,251.78K,0.74%,DANGCEM,,
2023-02-23,270.0,270.0,270.0,270.0,638.54K,0.00%,DANGCEM,,
2023-02-22,270.0,270.0,270.0,270.0,39.34K,0.00%,DANGCEM,,
2023-02-21,270.0,270.0,270.0,270.0,285.51K,0.00%,DANGCEM,,
2023-02-20,270.0,270.0,270.0,270.0,15.23K,0.00%,DANGCEM,,
2023-02-17,270.0,270.0,270.0,270.0,1.02M,0.00%,DANGCEM,,
2023-02-16,270.0,270.0,270.0,270.0,7.21M,0.00%,DANGCEM,,
2023-02-15,270.0,270.0,270.0,270.0,47.67K,0.00%,DANGCEM,,
2023-02-14,270.0,270.0,270.0,270.0,24.26K,0.00%,DANGCEM,,
2023-02-13,270.0,270.0,270.0,270.0,3.01M,0.00%,DANGCEM,,
2023-02-10,270.0,270.0,270.0,270.0,2.70K,0.00%,DANGCEM,,
2023-02-09,270.0,270.0,270.0,270.0,166.42K,0.00%,DANGCEM,,
2023-02-08,270.0,265.0,270.0,270.0,203.39K,1.89%,DANGCEM,,
2023-02-07,265.0,266.9,265.0,265.0,1.17M,-0.71%,DANGCEM,,
2023-02-06,266.9,266.9,266.9,266.9,41.46K,0.00%,DANGCEM,,
2023-02-03,266.9,266.9,266.9,266.9,18.73K,0.00%,DANGCEM,,
2023-02-02,266.9,266.9,266.9,266.9,21.85K,0.00%,DANGCEM,,
2023-02-01,266.9,266.9,266.9,266.9,78.77K,0.00%,DANGCEM,,
2023-01-31,266.9,266.9,266.9,266.9,196.45K,0.00%,DANGCEM,,
2023-01-30,266.9,266.9,266.9,266.9,105.38K,0.00%,DANGCEM,,
2023-01-27,266.9,266.9,266.9,266.9,90.33K,0.00%,DANGCEM,,
2023-01-26,266.9,266.9,266.9,266.9,25.91K,0.00%,DANGCEM,,
2023-01-25,266.9,266.9,266.9,266.9,94.63K,0.00%,DANGCEM,,
2023-01-24,266.9,265.0,266.9,266.9,291.10K,0.72%,DANGCEM,,
2023-01-23,265.0,265.0,265.0,265.0,84.85K,0.00%,DANGCEM,,
2023-01-20,265.0,265.0,265.0,265.0,33.22K,0.00%,DANGCEM,,
2023-01-19,265.0,265.0,265.0,265.0,50.70K,0.00%,DANGCEM,,
2023-01-18,265.0,270.0,265.0,265.0,2.11M,-1.85%,DANGCEM,,
2023-01-17,270.0,270.0,270.0,270.0,131.88K,0.00%,DANGCEM,,
2023-01-16,270.0,270.0,270.0,270.0,423.27K,0.00%,DANGCEM,,
2023-01-13,270.0,270.0,270.0,270.0,263.01K,0.00%,DANGCEM,,
2023-01-12,270.0,270.0,270.0,270.0,2.55M,0.00%,DANGCEM,,
2023-01-11,270.0,270.0,270.0,270.0,308.99K,0.00%,DANGCEM,,
2023-01-10,270.0,262.0,270.0,270.0,1.19M,3.05%,DANGCEM,,
2023-01-09,262.0,262.0,262.0,262.0,268.56K,0.00%,DANGCEM,,
2023-01-06,262.0,261.0,262.0,262.0,794.65K,0.38%,DANGCEM,,
2023-01-05,261.0,261.0,261.0,261.0,40.89K,0.00%,DANGCEM,,
2023-01-04,261.0,261.0,261.0,261.0,304.87K,0.00%,DANGCEM,,
2023-01-03,261.0,261.0,261.0,261.0,761.87K,0.00%,DANGCEM,,
2022-12-30,261.0,261.0,261.0,261.0,144.13K,0.00%,DANGCEM,,
2022-12-29,261.0,261.0,261.0,261.0,115.48K,0.00%,DANGCEM,,
2022-12-28,261.0,261.0,261.0,261.0,610.54K,0.00%,DANGCEM,,
2022-12-23,261.0,261.0,261.0,261.0,6.23K,0.00%,DANGCEM,,
2022-12-22,261.0,262.3,261.0,260.0,1.71M,-0.50%,DANGCEM,,
2022-12-21,262.3,262.3,262.3,262.3,227.29K,0.00%,DANGCEM,,
2022-12-20,262.3,262.3,262.3,262.3,111.31K,0.00%,DANGCEM,,
2022-12-19,262.3,262.3,262.3,262.3,54.30K,0.00%,DANGCEM,,
2022-12-16,262.3,262.3,262.3,262.3,40.61K,0.00%,DANGCEM,,
2022-12-15,262.3,262.3,262.3,262.3,15.69K,0.00%,DANGCEM,,
2022-12-14,262.3,262.3,262.3,262.3,8.45K,0.00%,DANGCEM,,
2022-12-13,262.3,262.3,262.3,262.3,5.29K,0.00%,DANGCEM,,
2022-12-12,262.3,262.3,262.3,262.3,67.10K,0.00%,DANGCEM,,
2022-12-09,262.3,262.3,262.3,262.3,4.15K,0.00%,DANGCEM,,
2022-12-08,262.3,262.3,262.3,262.3,34.57K,0.00%,DANGCEM,,
2022-12-07,262.3,262.3,262.3,262.3,14.94K,0.00%,DANGCEM,,
2022-12-06,262.3,262.3,262.3,262.3,359.79K,0.00%,DANGCEM,,
2022-12-05,262.3,262.3,262.3,262.3,17.63K,0.00%,DANGCEM,,
2022-12-02,262.3,262.3,262.3,262.3,9.63K,0.00%,DANGCEM,,
2022-12-01,262.3,262.3,262.3,262.3,16.35K,0.00%,DANGCEM,,
2022-11-30,262.3,262.3,262.3,262.3,30.55K,0.00%,DANGCEM,,
2022-11-29,262.3,262.3,262.3,262.3,119.38K,0.00%,DANGCEM,,
2022-11-28,262.3,262.3,262.3,262.3,12.28K,0.00%,DANGCEM,,
2022-11-25,262.3,262.3,262.3,262.3,45.48K,0.00%,DANGCEM,,
2022-11-24,262.3,262.3,262.3,262.3,389.53K,0.00%,DANGCEM,,
2022-11-23,262.3,238.5,262.3,254.5,820.19K,9.98%,DANGCEM,,
2022-11-22,238.5,238.5,238.5,238.5,402.72K,0.00%,DANGCEM,,
2022-11-21,238.5,238.5,238.5,238.5,444.44K,0.00%,DANGCEM,,
2022-11-18,238.5,238.5,238.5,238.5,7.48K,0.00%,DANGCEM,,
2022-11-17,238.5,238.5,238.5,238.5,38.24K,0.00%,DANGCEM,,
2022-11-16,238.5,238.5,238.5,238.5,110.74K,0.00%,DANGCEM,,
2022-11-15,238.5,238.5,238.5,238.5,8.05K,0.00%,DANGCEM,,
2022-11-14,238.5,238.5,238.5,238.5,110.97K,0.00%,DANGCEM,,
2022-11-11,238.5,238.5,238.5,238.5,8.18K,0.00%,DANGCEM,,
2022-11-10,238.5,221.3,238.5,238.5,557.72K,7.77%,DANGCEM,,
2022-11-09,221.3,220.0,240.0,221.3,1.39M,0.59%,DANGCEM,,
2022-11-08,220.0,240.0,220.0,220.0,294.41K,-8.33%,DANGCEM,,
2022-11-07,240.0,240.0,240.0,240.0,9.51K,0.00%,DANGCEM,,
2022-11-04,240.0,240.0,240.0,240.0,22.94K,0.00%,DANGCEM,,
2022-11-03,240.0,240.0,240.0,240.0,35.34K,0.00%,DANGCEM,,
2022-11-02,240.0,220.5,240.0,240.0,529.40K,8.84%,DANGCEM,,
2022-11-01,220.5,220.5,220.5,220.5,75.06K,0.00%,DANGCEM,,
2022-10-31,220.5,220.5,220.5,220.5,172.54K,0.00%,DANGCEM,,
2022-10-28,220.5,245.0,220.5,220.5,2.47M,-10.00%,DANGCEM,,
2022-10-27,245.0,245.0,245.0,245.0,6.86K,0.00%,DANGCEM,,
2022-10-26,245.0,245.0,245.0,245.0,2.81K,0.00%,DANGCEM,,
2022-10-25,245.0,245.0,245.0,245.0,8.36K,0.00%,DANGCEM,,
2022-10-24,245.0,245.0,245.0,245.0,9.68K,0.00%,DANGCEM,,
2022-10-21,245.0,245.0,245.0,245.0,4.19K,0.00%,DANGCEM,,
2022-10-20,245.0,245.0,245.0,245.0,3.96K,0.00%,DANGCEM,,
2022-10-19,245.0,245.0,245.0,245.0,117.18K,0.00%,DANGCEM,,
2022-10-18,245.0,245.0,245.0,245.0,10.16K,0.00%,DANGCEM,,
2022-10-17,245.0,245.0,245.0,245.0,16.34K,0.00%,DANGCEM,,
2022-10-14,245.0,245.0,245.0,245.0,5.19K,0.00%,DANGCEM,,
2022-10-13,245.0,245.0,245.0,245.0,21.40K,0.00%,DANGCEM,,
2022-10-12,245.0,245.0,245.0,245.0,8.43M,0.00%,DANGCEM,,
2022-10-11,245.0,245.0,245.0,245.0,21.09K,0.00%,DANGCEM,,
2022-10-07,245.0,245.0,245.0,245.0,14.00K,0.00%,DANGCEM,,
2022-10-06,245.0,245.0,245.0,245.0,170.68K,0.00%,DANGCEM,,
2022-10-05,245.0,245.0,245.0,245.0,82.64K,0.00%,DANGCEM,,
2022-10-04,245.0,245.0,245.0,245.0,13.08K,0.00%,DANGCEM,,
2022-09-30,245.0,245.0,245.0,245.0,19.30K,0.00%,DANGCEM,,
2022-09-29,245.0,245.0,245.0,245.0,23.73K,0.00%,DANGCEM,,
2022-09-28,245.0,245.0,245.0,245.0,38.78K,0.00%,DANGCEM,,
2022-09-27,245.0,245.0,245.0,245.0,57.13K,0.00%,DANGCEM,,
2022-09-26,245.0,245.0,245.0,245.0,11.80K,0.00%,DANGCEM,,
2022-09-23,245.0,245.0,245.0,245.0,2.11K,0.00%,DANGCEM,,
2022-09-22,245.0,245.0,245.0,245.0,13.42K,0.00%,DANGCEM,,
2022-09-21,245.0,245.0,245.0,245.0,16.52K,0.00%,DANGCEM,,
2022-09-20,245.0,245.0,245.0,245.0,12.66K,0.00%,DANGCEM,,
2022-09-19,245.0,245.0,245.0,245.0,29.95K,0.00%,DANGCEM,,
2022-09-16,245.0,245.0,245.0,245.0,22.83K,0.00%,DANGCEM,,
2022-09-15,245.0,245.0,245.0,245.0,27.58K,0.00%,DANGCEM,,
2022-09-14,245.0,245.0,245.0,245.0,270.35K,0.00%,DANGCEM,,
2022-09-13,245.0,245.0,245.0,245.0,23.59K,0.00%,DANGCEM,,
2022-09-12,245.0,245.0,245.0,245.0,7.10K,0.00%,DANGCEM,,
2022-09-09,245.0,245.0,245.0,245.0,16.30K,0.00%,DANGCEM,,
2022-09-08,245.0,245.0,245.0,245.0,65.24K,0.00%,DANGCEM,,
2022-09-07,245.0,245.0,245.0,245.0,212.05K,0.00%,DANGCEM,,
2022-09-06,245.0,245.0,245.0,245.0,524.35K,0.00%,DANGCEM,,
2022-09-05,245.0,245.0,245.0,245.0,102.19K,0.00%,DANGCEM,,
2022-09-02,245.0,245.0,245.0,245.0,10.65K,0.00%,DANGCEM,,
2022-09-01,245.0,245.0,245.0,245.0,92.93K,0.00%,DANGCEM,,
2022-08-31,245.0,245.0,245.0,245.0,27.41K,0.00%,DANGCEM,,
2022-08-30,245.0,245.0,245.0,245.0,603.31K,0.00%,DANGCEM,,
2022-08-29,245.0,245.0,245.0,245.0,231.02K,0.00%,DANGCEM,,
2022-08-26,245.0,245.0,245.0,245.0,39.94K,0.00%,DANGCEM,,
2022-08-25,245.0,245.0,245.0,245.0,531.39K,0.00%,DANGCEM,,
2022-08-24,245.0,245.0,245.0,245.0,41.06K,0.00%,DANGCEM,,
2022-08-23,245.0,258.8,245.0,245.0,2.72M,-5.33%,DANGCEM,,
2022-08-22,258.8,258.8,258.8,258.8,413.41K,0.00%,DANGCEM,,
2022-08-19,258.8,258.8,258.8,258.8,14.71K,0.00%,DANGCEM,,
2022-08-18,258.8,258.8,258.8,258.8,470.91K,0.00%,DANGCEM,,
2022-08-17,258.8,258.8,258.8,258.8,126.68K,0.00%,DANGCEM,,
2022-08-16,258.8,258.8,258.8,258.8,12.10K,0.00%,DANGCEM,,
2022-08-15,258.8,258.8,258.8,258.8,19.27K,0.00%,DANGCEM,,
2022-08-12,258.8,265.0,258.8,258.8,350.53K,-2.34%,DANGCEM,,
2022-08-11,265.0,265.0,265.0,265.0,30.64K,0.00%,DANGCEM,,
2022-08-10,265.0,241.0,265.0,260.0,961.58K,9.96%,DANGCEM,,
2022-08-09,241.0,265.0,241.0,241.0,327.60K,-9.06%,DANGCEM,,
2022-08-08,265.0,265.0,265.0,265.0,57.19K,0.00%,DANGCEM,,
2022-08-05,265.0,265.0,265.0,265.0,21.50K,0.00%,DANGCEM,,
2022-08-04,265.0,265.0,265.0,265.0,168.03K,0.00%,DANGCEM,,
2022-08-03,265.0,265.0,265.0,265.0,26.24K,0.00%,DANGCEM,,
2022-08-02,265.0,265.0,265.0,265.0,199.98K,0.00%,DANGCEM,,
2022-08-01,265.0,265.0,265.0,265.0,28.20K,0.00%,DANGCEM,,
2022-07-29,265.0,265.0,265.0,265.0,45.11K,0.00%,DANGCEM,,
2022-07-28,265.0,265.0,265.0,265.0,80.18K,0.00%,DANGCEM,,
2022-07-27,265.0,265.0,265.0,265.0,873.86K,0.00%,DANGCEM,,
2022-07-26,265.0,265.0,265.0,265.0,78.47K,0.00%,DANGCEM,,
2022-07-25,265.0,265.0,265.0,265.0,92.58K,0.00%,DANGCEM,,
2022-07-22,265.0,265.0,265.0,265.0,117.63K,0.00%,DANGCEM,,
2022-07-21,265.0,265.0,265.0,265.0,82.01K,0.00%,DANGCEM,,
2022-07-20,265.0,265.0,265.0,265.0,325.42K,0.00%,DANGCEM,,
2022-07-19,265.0,265.0,265.0,265.0,168.85K,0.00%,DANGCEM,,
2022-07-18,265.0,265.0,265.0,265.0,250.27K,0.00%,DANGCEM,,
2022-07-15,265.0,275.0,265.0,265.0,2.65M,-3.64%,DANGCEM,,
2022-07-14,275.0,275.0,275.0,275.0,133.53K,0.00%,DANGCEM,,
2022-07-13,275.0,275.0,275.0,275.0,151.63K,0.00%,DANGCEM,,
2022-07-08,275.0,275.0,275.0,275.0,232.91K,0.00%,DANGCEM,,
2022-07-07,275.0,275.0,275.0,275.0,477.42K,0.00%,DANGCEM,,
2022-07-06,275.0,275.0,275.0,275.0,296.95K,0.00%,DANGCEM,,
2022-07-05,275.0,275.0,275.0,275.0,83.74K,0.00%,DANGCEM,,
2022-07-04,275.0,275.0,275.0,275.0,44.32K,0.00%,DANGCEM,,
2022-07-01,275.0,275.0,275.0,275.0,48.78K,0.00%,DANGCEM,,
2022-06-30,275.0,275.0,275.0,275.0,36.49K,0.00%,DANGCEM,,
2022-06-29,275.0,275.0,275.0,275.0,122.19K,0.00%,DANGCEM,,
2022-06-28,275.0,275.0,275.0,275.0,51.58K,0.00%,DANGCEM,,
2022-06-27,275.0,275.0,275.0,275.0,74.96K,0.00%,DANGCEM,,
2022-06-24,275.0,275.0,275.0,275.0,63.09K,0.00%,DANGCEM,,
2022-06-23,275.0,275.0,275.0,275.0,547.34K,0.00%,DANGCEM,,
2022-06-22,275.0,270.0,275.0,275.0,800.59K,1.85%,DANGCEM,,
2022-06-21,270.0,249.3,270.0,270.0,903.70K,8.30%,DANGCEM,,
2022-06-20,249.3,277.0,249.3,249.3,460.03K,-10.00%,DANGCEM,,
2022-06-17,277.0,277.0,277.0,277.0,119.77K,0.00%,DANGCEM,,
2022-06-16,277.0,277.0,277.0,277.0,41.91K,0.00%,DANGCEM,,
2022-06-15,277.0,277.0,277.0,277.0,335.35K,0.00%,DANGCEM,,
2022-06-14,277.0,277.0,277.0,277.0,63.89K,0.00%,DANGCEM,,
2022-06-10,277.0,277.0,277.0,277.0,26.05K,0.00%,DANGCEM,,
2022-06-09,277.0,277.0,277.0,277.0,87.38K,0.00%,DANGCEM,,
2022-06-08,277.0,277.0,277.0,277.0,124.77K,0.00%,DANGCEM,,
2022-06-07,277.0,277.0,277.0,277.0,24.55K,0.00%,DANGCEM,,
2022-06-06,277.0,277.0,277.0,277.0,561.07K,0.00%,DANGCEM,,
2022-06-03,277.0,277.0,277.0,277.0,303.50K,0.00%,DANGCEM,,
2022-06-02,277.0,277.0,277.0,277.0,693.84K,0.00%,DANGCEM,,
2022-06-01,277.0,277.0,277.0,277.0,208.67K,0.00%,DANGCEM,,
2022-05-31,277.0,277.0,277.0,277.0,152.69K,-6.73%,DANGCEM,,
2022-05-30,297.0,297.0,297.0,297.0,180.58K,0.00%,DANGCEM,,
2022-05-27,297.0,297.0,297.0,297.0,309.27K,0.00%,DANGCEM,,
2022-05-26,297.0,297.0,297.0,297.0,863.62K,0.00%,DANGCEM,,
2022-05-25,297.0,297.0,297.0,297.0,193.58K,0.00%,DANGCEM,,
2022-05-24,297.0,300.0,297.0,297.0,1.20M,-1.00%,DANGCEM,,
2022-05-23,300.0,300.0,300.0,300.0,226.65K,0.00%,DANGCEM,,
2022-05-20,300.0,300.0,300.0,300.0,251.79K,0.00%,DANGCEM,,
2022-05-19,300.0,300.0,300.0,300.0,88.92K,0.00%,DANGCEM,,
2022-05-18,300.0,300.0,300.0,300.0,160.56K,0.00%,DANGCEM,,
2022-05-17,300.0,300.0,300.0,300.0,324.02K,0.00%,DANGCEM,,
2022-05-16,300.0,300.0,300.0,300.0,225.48K,0.00%,DANGCEM,,
2022-05-13,300.0,300.0,300.0,300.0,340.95K,0.00%,DANGCEM,,
2022-05-12,300.0,300.0,300.0,300.0,1.71M,0.00%,DANGCEM,,
2022-05-11,300.0,292.4,300.0,300.0,3.80M,2.60%,DANGCEM,,
2022-05-10,292.4,292.4,292.4,292.4,85.78K,0.00%,DANGCEM,,
2022-05-09,292.4,292.4,292.4,292.4,403.64K,0.00%,DANGCEM,,
2022-05-06,292.4,292.4,292.4,292.4,234.20K,0.00%,DANGCEM,,
2022-05-05,292.4,292.4,292.4,292.4,406.84K,0.00%,DANGCEM,,
2022-05-04,292.4,292.4,299.3,292.4,1.09M,0.00%,DANGCEM,,
2022-04-29,292.4,285.8,292.4,292.4,604.83K,2.31%,DANGCEM,,
2022-04-28,285.8,285.8,285.8,285.8,97.25K,0.00%,DANGCEM,,
2022-04-27,285.8,285.8,285.8,285.8,31.91K,0.00%,DANGCEM,,
2022-04-26,285.8,285.8,285.8,285.8,204.68K,0.00%,DANGCEM,,
2022-04-25,285.8,285.4,285.8,285.8,302.93K,0.14%,DANGCEM,,
2022-04-22,285.4,285.4,285.4,285.4,306.63K,0.00%,DANGCEM,,
2022-04-21,285.4,285.4,285.4,285.4,159.00K,0.00%,DANGCEM,,
2022-04-20,285.4,280.0,285.4,285.4,465.16K,1.93%,DANGCEM,,
2022-04-19,280.0,280.0,280.0,280.0,282.75K,0.00%,DANGCEM,,
2022-04-14,280.0,273.5,280.0,280.0,467.43K,2.38%,DANGCEM,,
2022-04-13,273.5,273.5,273.5,273.5,203.81K,0.00%,DANGCEM,,
2022-04-12,273.5,273.5,273.5,273.5,154.55K,0.00%,DANGCEM,,
2022-04-11,273.5,273.5,273.5,273.5,335.69K,0.00%,DANGCEM,,
2022-04-08,273.5,273.5,273.5,273.5,184.66K,0.00%,DANGCEM,,
2022-04-07,273.5,273.5,273.5,273.5,90.70K,0.00%,DANGCEM,,
2022-04-06,273.5,273.5,273.5,273.5,74.31K,0.00%,DANGCEM,,
2022-04-05,273.5,273.5,273.5,273.5,49.06K,0.00%,DANGCEM,,
2022-04-04,273.5,273.5,273.5,273.5,123.42K,0.00%,DANGCEM,,
2022-04-01,273.5,273.5,273.5,273.5,39.64K,0.00%,DANGCEM,,
2022-03-31,273.5,273.5,273.5,273.5,242.89K,0.00%,DANGCEM,,
2022-03-30,273.5,273.5,273.5,273.5,52.30K,0.00%,DANGCEM,,
2022-03-29,273.5,273.5,273.5,273.5,59.79K,0.00%,DANGCEM,,
2022-03-28,273.5,273.5,273.5,273.5,177.11K,0.00%,DANGCEM,,
2022-03-25,273.5,273.5,273.5,273.5,153.66K,0.00%,DANGCEM,,
2022-03-24,273.5,273.5,273.5,273.5,16.06K,0.00%,DANGCEM,,
2022-03-23,273.5,273.5,273.5,273.5,0.82K,0.00%,DANGCEM,,
2022-03-22,273.5,273.5,273.5,273.5,28.63K,0.00%,DANGCEM,,
2022-03-21,273.5,273.5,273.5,273.5,114.21K,0.00%,DANGCEM,,
2022-03-18,273.5,273.5,273.5,273.5,281.07K,0.00%,DANGCEM,,
2022-03-17,273.5,273.5,273.5,273.5,546.11K,0.00%,DANGCEM,,
2022-03-16,273.5,273.5,273.5,273.5,745.29K,0.00%,DANGCEM,,
2022-03-15,273.5,273.5,273.5,273.5,155.39K,0.00%,DANGCEM,,
2022-03-14,273.5,273.5,273.5,273.5,246.52K,0.00%,DANGCEM,,
2022-03-11,273.5,273.5,273.5,273.5,51.51K,0.00%,DANGCEM,,
2022-03-10,273.5,273.5,273.5,273.5,267.02K,0.00%,DANGCEM,,
2022-03-09,273.5,273.5,273.5,273.5,64.76K,0.00%,DANGCEM,,
2022-03-08,273.5,273.5,273.5,273.5,142.74K,0.00%,DANGCEM,,
2022-03-07,273.5,273.5,273.5,273.5,42.90K,0.00%,DANGCEM,,
2022-03-04,273.5,273.5,273.5,273.5,45.09K,0.00%,DANGCEM,,
2022-03-03,273.5,273.5,273.5,273.5,56.55K,0.00%,DANGCEM,,
2022-03-02,273.5,273.5,273.5,273.5,225.20K,0.00%,DANGCEM,,
2022-03-01,273.5,273.5,273.5,273.5,1.43M,0.00%,DANGCEM,,
2022-02-28,273.5,273.5,273.5,273.5,127.34K,0.00%,DANGCEM,,
2022-02-25,273.5,273.5,273.5,273.5,221.21K,0.00%,DANGCEM,,
2022-02-24,273.5,273.5,273.5,273.5,120.03K,0.00%,DANGCEM,,
2022-02-23,273.5,273.5,273.5,273.5,16.15K,0.00%,DANGCEM,,
2022-02-22,273.5,273.5,273.5,273.5,221.38K,0.00%,DANGCEM,,
2022-02-21,273.5,273.5,273.5,273.5,115.43K,0.00%,DANGCEM,,
2022-02-18,273.5,273.5,273.5,273.5,234.16K,0.00%,DANGCEM,,
2022-02-17,273.5,273.5,273.5,273.5,7.52K,0.00%,DANGCEM,,
2022-02-16,273.5,274.8,273.5,273.5,256.78K,-0.47%,DANGCEM,,
2022-02-15,274.8,274.8,274.8,274.8,74.10K,0.00%,DANGCEM,,
2022-02-14,274.8,274.8,274.8,274.8,813.10K,0.00%,DANGCEM,,
2022-02-11,274.8,274.8,274.8,274.8,38.93K,0.00%,DANGCEM,,
2022-02-10,274.8,274.8,274.8,274.8,60.18K,0.00%,DANGCEM,,
2022-02-09,274.8,274.8,274.8,274.8,32.83K,0.00%,DANGCEM,,
2022-02-08,274.8,274.8,274.8,274.8,49.62K,0.00%,DANGCEM,,
2022-02-07,274.8,274.8,274.8,274.8,113.59K,0.00%,DANGCEM,,
2022-02-04,274.8,274.8,274.8,274.8,150.45K,0.00%,DANGCEM,,
2022-02-03,274.8,260.6,274.8,274.8,839.53K,5.45%,DANGCEM,,
2022-02-02,260.6,260.6,260.6,260.6,169.23K,0.00%,DANGCEM,,
2022-02-01,260.6,260.6,260.6,260.6,39.64K,0.00%,DANGCEM,,
2022-01-31,260.6,260.6,260.6,260.6,487.56K,0.00%,DANGCEM,,
2022-01-28,260.6,260.6,260.6,260.6,29.38K,0.00%,DANGCEM,,
2022-01-27,260.6,284.9,260.6,260.6,256.87K,-8.53%,DANGCEM,,
2022-01-26,284.9,284.9,284.9,284.9,41.47K,0.00%,DANGCEM,,
2022-01-25,284.9,284.9,284.9,284.9,45.23K,0.00%,DANGCEM,,
2022-01-24,284.9,284.9,284.9,284.9,139.33K,0.00%,DANGCEM,,
2022-01-21,284.9,284.9,284.9,284.9,56.71K,0.00%,DANGCEM,,
2022-01-20,284.9,270.0,284.9,270.0,102.92M,5.52%,DANGCEM,,
2022-01-19,270.0,270.0,270.0,260.0,24.45M,0.00%,DANGCEM,,
2022-01-18,270.0,270.0,270.0,270.0,463.03K,0.00%,DANGCEM,,
2022-01-17,270.0,270.0,270.0,270.0,246.37K,0.00%,DANGCEM,,
2022-01-14,270.0,275.0,270.0,270.0,741.46K,-1.82%,DANGCEM,,
2022-01-13,275.0,275.0,275.0,275.0,780.27K,0.00%,DANGCEM,,
2022-01-12,275.0,259.0,276.9,275.0,2.13M,6.18%,DANGCEM,,
2022-01-11,259.0,260.0,260.0,259.0,1.47M,-0.38%,DANGCEM,,
2022-01-10,260.0,250.0,260.0,258.0,2.65M,4.00%,DANGCEM,,
2022-01-07,250.0,250.0,250.0,250.0,475.83K,0.00%,DANGCEM,,
2022-01-06,250.0,250.0,250.0,250.0,421.53K,0.00%,DANGCEM,,
2022-01-05,250.0,257.0,250.0,250.0,606.43K,-2.72%,DANGCEM,,
2022-01-04,257.0,257.0,257.0,257.0,220.76K,0.00%,DANGCEM,,
